/en/taxonomy/term/14180,http://creativecommons.org/licenses/by/3.0/
/en/taxonomy/term/14182,http://creativecommons.org/licenses/by-nd/3.0/
/en/taxonomy/term/14183,http://creativecommons.org/licenses/by-nc/3.0/
/en/taxonomy/term/14185,http://creativecommons.org/licenses/by-nc-nd/3.0/
/en/taxonomy/term/14184,http://creativecommons.org/licenses/by-nc-sa/3.0/
/en/taxonomy/term/14181,http://creativecommons.org/licenses/by-sa/3.0/
/en/taxonomy/term/14179,http://creativecommons.org/publicdomain/zero/1.0/
/en/taxonomy/term/14188,http://www.wtfpl.net/
/en/taxonomy/term/51175,http://www.opendatacommons.org/licenses/by/1.0/
/en/taxonomy/term/51170,http://opendatacommons.org/licenses/odbl/1.0/
/en/taxonomy/term/14186,http://joinup.ec.europa.eu/community/eupl/og_page/eupl
/en/taxonomy/term/51617,https://www.w3.org/Consortium/Legal/2015/doc-license
/en/taxonomy/term/58630,http://creativecommons.org/publicdomain/zero/1.0/
/en/taxonomy/term/51587,http://www.apache.org/licenses/LICENSE-2.0
